u,g,r,i,z
19.199270000000002,17.13256,16.085820000000002,15.591560000000001,15.209729999999999
18.923289999999998,17.30235,16.43505,15.915370000000001,15.51155
18.73122,17.41317,16.84645,16.55626,16.36025
20.155260000000002,18.41732,17.170679999999997,16.65643,16.24602
20.1417,18.2979,17.29682,16.88608,16.57922
19.38326,17.68661,16.82858,16.43826,16.197789999999998
18.503420000000002,17.28472,16.7662,16.4007,16.16302
20.48711,18.49101,17.46415,17.02197,16.6944
19.91206,18.43263,17.52907,17.05397,16.75487
18.69322,17.33075,16.74211,16.43335,16.21663
20.53991,18.54938,17.60933,17.178079999999998,16.92071
19.517210000000002,18.22563,17.433670000000003,16.99316,16.7078
20.0081,18.24594,17.3133,16.890179999999997,16.537020000000002
20.00901,18.09862,17.0682,16.55651,16.13852
19.892889999999998,17.91726,16.8948,16.451929999999997,16.10318
18.36526,17.17557,16.75514,16.493660000000002,16.33768
19.24295,17.088420000000003,16.02737,15.53028,15.145229999999998
18.53879,17.473110000000002,17.05746,16.837139999999998,16.60095
18.574189999999998,17.27102,16.64944,16.26527,16.03593
19.27282,17.26618,16.34011,15.89146,15.57696
18.42738,16.90963,16.09751,15.64781,15.28253
19.326629999999998,18.22458,17.54267,17.184060000000002,16.91113
19.43184,17.76003,16.905279999999998,16.520979999999998,16.23614
19.079520000000002,18.11778,17.622020000000003,17.252,17.097189999999998
19.69068,18.06494,17.246660000000002,16.858729999999998,16.56941
19.08969,17.49156,16.6455,16.226329999999997,15.90221
19.60981,17.8322,16.96623,16.61557,16.30592
19.05283,17.862779999999997,17.36516,17.02236,16.82467
17.857689999999998,16.19165,15.39422,14.969520000000001,14.651810000000001
20.00115,18.63574,17.726370000000003,17.27581,16.92863
20.27879,18.3276,17.39515,16.95947,16.69504
18.0406,16.839679999999998,16.42024,16.180529999999997,16.007920000000002
19.61882,17.96598,17.13649,16.75027,16.47203
19.91807,18.61908,17.69514,17.2549,16.93811
20.37794,18.69155,17.66354,17.2089,16.8613
19.85993,17.9438,16.92525,16.45606,16.107570000000003
18.8689,17.35584,16.69065,16.3019,16.02887
18.748089999999998,17.5043,16.96647,16.603170000000002,16.41666
18.82011,17.69032,17.235979999999998,16.91293,16.75476
18.95818,17.0038,16.07046,15.64354,15.32345
18.7808,17.39211,16.77694,16.413079999999997,16.141579999999998
19.28327,17.74099,16.93806,16.51886,16.23289
19.86644,18.308120000000002,17.62337,17.18692,16.93996
19.70792,18.22756,17.39588,16.96,16.65439
20.00872,18.56392,17.6663,17.19787,16.86821
17.53592,16.38554,15.81429,15.52651,15.2944
20.45317,18.62487,17.58764,17.15334,16.82261
19.71556,18.26001,17.44023,17.020979999999998,16.7863
19.6493,18.37704,17.71742,17.34937,17.07251
19.18658,17.990820000000003,17.47077,17.174429999999997,17.016679999999997
19.305410000000002,17.54628,16.56645,16.13433,15.763720000000001
18.73484,17.46099,16.6938,16.31875,16.087629999999997
18.303639999999998,17.04007,16.48995,16.0983,15.91314
20.25534,18.38389,17.431160000000002,17.01308,16.67031
20.06336,18.388360000000002,17.49534,17.05386,16.692520000000002
20.43195,18.45826,17.37487,16.92698,16.55463
20.20778,18.456960000000002,17.504,16.99513,16.62951
21.36812,19.19031,17.62296,17.05779,16.6658
20.033360000000002,18.46226,17.39767,16.9068,16.571270000000002
20.76507,18.54765,17.32258,16.83791,16.53286
20.18192,18.750729999999997,17.89716,17.46377,17.186220000000002
19.687479999999997,18.0003,17.12256,16.74371,16.437620000000003
20.34711,18.2558,17.234479999999998,16.777379999999997,16.412770000000002
19.5244,18.42698,17.735960000000002,17.36094,17.10538
19.21123,17.1758,16.113979999999998,15.63941,15.25351
21.380010000000002,19.14157,17.86018,17.3474,16.97575
20.82297,18.80663,17.66868,17.22565,16.86765
20.86524,18.86197,17.57499,17.060370000000002,16.6808
21.20401,19.1382,17.90653,17.34909,16.92628
20.01468,18.42933,17.49965,16.96521,16.640710000000002
20.09282,18.44485,17.78748,17.44634,17.15035
19.98637,18.18018,17.14059,16.66842,16.295360000000002
19.61979,18.39963,17.72489,17.3811,17.13586
20.31247,18.26994,17.037570000000002,16.52255,16.15665
20.83529,18.75246,17.55046,17.01963,16.54906
19.36945,18.24006,17.67527,17.28276,17.06979
19.312820000000002,17.43359,16.41036,15.890170000000001,15.48025
21.19086,19.23242,17.81605,17.19849,16.74933
21.24454,19.06855,18.022479999999998,17.52221,17.16893
18.93601,17.74379,17.24531,16.97895,16.714760000000002
21.063370000000003,19.1092,18.047179999999997,17.5299,17.088820000000002
18.46254,17.261960000000002,16.999760000000002,16.79792,16.67024
20.24682,18.389670000000002,17.551370000000002,17.1074,16.7732
19.32236,17.910120000000003,17.20344,16.7961,16.5349
19.397000000000002,18.14095,17.68354,17.36036,17.24024
20.54351,18.670370000000002,17.522070000000003,16.95553,16.53239
20.102870000000003,18.13693,17.243170000000003,16.73379,16.469829999999998
19.145770000000002,17.28061,16.43372,16.031589999999998,15.715629999999999
18.82759,17.55885,17.066129999999998,16.70828,16.53763
19.61444,17.623839999999998,16.5951,16.157529999999998,15.810379999999999
19.26453,17.76043,17.12044,16.71912,16.4516
19.050910000000002,17.97693,17.5967,17.32132,17.25518
20.95061,18.635089999999998,17.180020000000003,16.65563,16.31706
18.53799,17.33926,16.46678,16.01345,15.70607
19.68489,18.299770000000002,17.49842,17.03402,16.758229999999998
21.55545,18.38402,17.48262,16.97182,16.5971
19.8961,17.88191,16.88629,16.46144,16.096770000000003
20.8936,18.99474,17.78059,17.21685,16.72015
20.38296,18.59674,17.64101,17.27604,17.026320000000002
19.856189999999998,17.81721,16.91133,16.49575,16.13459
20.633879999999998,18.89079,17.7228,17.24022,16.92585
19.62109,17.87422,16.94337,16.50824,16.18425
19.24065,17.42408,16.59144,16.19236,15.895220000000002
19.07825,17.21211,16.36401,15.95861,15.63507
17.70355,15.97021,15.173160000000001,14.79023,14.49131
18.87678,17.39688,16.61301,16.16895,15.8215
20.31072,18.43003,17.44414,17.01791,16.66509
19.767220000000002,18.37313,17.75639,17.34583,17.05795
18.99001,17.80686,17.24765,16.80644,16.84991
17.34815,16.24437,15.75854,15.505679999999998,15.282070000000001
19.683320000000002,18.29445,17.494529999999997,17.103479999999998,16.76962
18.99096,17.278779999999998,16.54797,16.17641,15.89659
19.61702,18.181420000000003,17.54082,17.11771,16.82571
19.6133,18.2604,17.74139,17.40987,17.35371
19.05111,17.98413,17.58638,17.35555,17.216920000000002
19.330289999999998,17.74469,16.84263,16.4231,16.08701
17.15757,15.566139999999999,14.80504,14.416229999999999,14.11783
20.42879,18.399379999999997,17.40853,16.98773,16.61913
20.113789999999998,18.32841,17.23413,16.803320000000003,16.50009
20.129379999999998,18.32974,17.33932,16.86729,16.57079
19.159589999999998,17.613410000000002,16.72063,16.29458,15.941279999999999
20.15827,18.12011,17.380470000000003,16.98276,16.6671
18.41556,17.216839999999998,16.76231,16.47458,16.305429999999998
19.393629999999998,17.36,16.411720000000003,15.961929999999999,15.5882
19.991139999999998,18.38628,17.41121,16.96854,16.61629
20.141189999999998,18.377470000000002,17.24231,16.78136,16.431079999999998
21.39574,19.02081,17.610979999999998,17.11119,16.74495
17.806060000000002,16.46421,15.87851,15.59764,15.472929999999998
19.83708,17.52467,16.19809,15.58146,15.14354
20.56577,18.72017,17.48761,16.988960000000002,16.61029
18.47397,17.41743,16.93974,16.513189999999998,16.336489999999998
18.39868,16.92363,16.22746,15.861310000000001,15.59445
20.02788,18.33788,17.481920000000002,17.0294,16.70149
20.472479999999997,18.48012,17.50076,17.0506,16.69446
20.23961,18.72062,17.459139999999998,16.950110000000002,16.6115
20.567220000000002,18.583920000000003,17.4898,17.02466,16.63172
18.78934,17.395329999999998,16.86603,16.552789999999998,16.29691
21.476960000000002,18.8507,17.524160000000002,16.91487,16.410999999999998
18.428620000000002,16.42122,15.50569,15.070620000000002,14.7404
19.700110000000002,17.681910000000002,16.617160000000002,16.15438,15.7501
21.23099,18.94879,17.54137,17.025389999999998,16.65215
19.52669,18.00509,17.30795,16.884710000000002,16.6462
21.263279999999998,19.189510000000002,17.84545,17.310679999999998,16.9264
20.38814,18.77696,17.72436,17.20819,16.86068
19.31285,17.48104,16.541079999999997,16.103089999999998,15.7705
20.49416,18.816879999999998,17.69275,17.19267,16.84381
19.86515,18.07151,17.10931,16.66858,16.297929999999997
19.2907,17.90279,16.90638,16.471220000000002,16.11946
21.055529999999997,19.02335,17.58403,17.03771,16.64343
20.81459,18.77245,17.7237,17.292,16.94126
19.679000000000002,17.97816,16.814510000000002,16.253339999999998,15.8526
20.174,18.41147,17.22954,16.6509,16.18882
20.71257,18.67885,17.63029,17.1437,16.723860000000002
19.89266,18.35989,17.36626,16.89206,16.46151
19.20678,17.90431,17.2332,16.89266,16.58478
18.75682,16.83066,15.66591,15.1894,14.766079999999999
21.17078,18.74632,17.72725,17.23237,16.8669
20.36572,18.54952,17.3932,16.9101,16.550720000000002
19.49944,18.360689999999998,17.47551,17.04404,16.716910000000002
19.61051,17.61726,16.6312,16.11982,15.75869
19.688,18.31052,17.58297,17.149160000000002,16.86417
20.21765,18.34001,17.27301,16.80961,16.43921
20.276120000000002,18.52754,17.4045,16.94728,16.56664
20.09686,18.222929999999998,17.11184,16.54091,16.08671
19.87943,18.29103,17.56097,17.16319,16.902829999999998
18.15334,17.16504,16.73785,16.46977,16.306639999999998
20.728360000000002,18.54654,17.22595,16.72738,16.35762
20.09881,18.127589999999998,17.17675,16.76708,16.41424
19.33727,18.11401,17.38591,17.03146,16.780739999999998
19.55421,18.26579,17.40243,17.05027,16.82722
17.611929999999997,15.7859,14.933060000000001,14.54778,14.226820000000002
16.7143,14.796510000000001,13.93065,13.56507,13.24174
19.68016,18.46345,17.74306,17.384179999999997,17.10023
20.23367,18.49234,17.33471,16.85067,16.505770000000002
19.57116,17.85511,16.98519,16.5586,16.27119
19.701629999999998,18.06535,17.16437,16.690520000000003,16.300520000000002
17.95896,16.629189999999998,16.02024,15.69399,15.462829999999999
18.71893,17.35789,16.73272,16.414620000000003,16.18414
19.73509,17.852870000000003,17.01453,16.58993,16.28505
19.91789,18.440620000000003,17.62513,17.129920000000002,16.78305
18.13416,16.8613,16.40539,16.14183,15.95495
17.928520000000002,16.3516,15.61634,15.213970000000002,14.946639999999999
20.92761,18.78709,17.6674,17.16943,16.78613
20.47898,18.579179999999997,17.63896,17.23491,16.88822
18.90428,17.2717,16.54927,16.16388,15.89243
17.777,17.5002,17.89012,17.52001,16.67226
19.2506,18.14746,17.65263,17.310570000000002,17.10366
18.7894,17.49566,16.884970000000003,16.55987,16.33545
19.778470000000002,17.74138,16.768929999999997,16.31514,15.9769
19.33295,18.13586,17.52901,17.12048,16.89695
19.94643,18.57166,17.79906,17.350260000000002,17.00008
19.83193,18.1315,16.99513,16.45627,16.08193
20.70263,18.61979,17.54198,17.0142,16.70939
18.5874,16.68947,15.726729999999998,15.29906,14.974229999999999
20.06679,18.07396,17.05408,16.592270000000003,16.21207
20.081770000000002,17.97775,16.79674,16.306420000000003,15.90656
20.54251,18.5481,17.01841,16.46132,16.105420000000002
18.62622,17.48013,16.91345,16.47652,16.26904
19.37407,18.136429999999997,17.670720000000003,17.38965,17.24856
19.3614,17.69896,16.87355,16.47531,16.150170000000003
19.95216,18.44131,17.71207,17.31447,16.95616
20.57141,18.67575,17.65287,17.19177,16.80923
19.34778,17.92866,17.202070000000003,16.817729999999997,16.5
19.21944,17.915,17.33437,16.982779999999998,16.71614
18.954439999999998,17.64327,16.99755,16.60415,16.38716
20.3256,18.26482,17.26793,16.79297,16.400029999999997
19.663520000000002,17.60732,16.62098,16.19851,15.857489999999999
20.04123,18.72544,17.77852,17.30528,17.02751
20.02968,18.28785,17.41649,17.02167,16.7265
20.18327,18.155520000000003,17.15653,16.74173,16.15447
18.13317,17.04836,16.6059,16.35816,16.182370000000002
19.39669,18.27949,17.85303,17.579710000000002,17.4587
19.56196,17.914820000000002,17.19874,16.79456,16.58682
20.631320000000002,18.69406,17.55963,17.06949,16.647289999999998
19.74577,18.38597,17.57426,17.16965,16.891920000000002
19.57093,17.58866,16.50583,15.97887,15.54525
18.01378,16.84676,16.36626,16.036279999999998,15.86544
18.40094,16.42076,15.56325,15.127070000000002,14.77914
19.03005,17.25369,16.43974,16.08384,15.78445
20.15551,18.60254,17.80888,17.3446,17.043329999999997
19.835060000000002,18.46176,17.59055,17.1115,16.79182
19.71598,17.79873,16.87412,16.47092,16.147489999999998
19.08305,17.34767,16.47803,16.072770000000002,15.766539999999999
17.17911,15.60353,14.948070000000001,14.58864,14.329670000000002
19.96111,18.14931,17.20289,16.814320000000002,16.50459
20.07487,18.12048,17.126260000000002,16.6975,16.351779999999998
20.74381,18.88801,17.69657,17.24157,16.893320000000003
18.41069,17.438779999999998,16.65728,16.3243,16.155910000000002
19.07651,17.89471,17.31353,17.00855,16.816
19.96152,17.89251,16.948529999999998,16.55614,16.238979999999998
20.40703,18.85987,17.762,17.32104,16.93404
20.18135,18.64837,17.7006,17.223760000000002,16.933410000000002
20.08125,18.22503,17.243920000000003,16.789089999999998,16.43196
19.00101,17.43846,16.68564,16.314420000000002,16.02634
20.60574,18.66007,17.48302,17.00056,16.62927
21.4091,19.1995,17.62171,17.07453,16.714010000000002
18.51052,16.55134,15.61982,15.181770000000002,14.8552
19.23399,18.02514,17.52959,17.257179999999998,17.15481
18.47044,16.59327,15.62851,15.18046,14.77719
15.79435,14.04149,13.25508,12.85993,12.6027
19.97312,18.67938,17.7522,17.295479999999998,17.01599
18.54065,17.55872,17.05891,16.69924,16.53957
18.6046,17.14515,16.50218,16.1917,15.78643
19.61952,18.284670000000002,17.59871,17.180979999999998,16.90182
19.70841,18.20085,17.48351,17.09245,16.84447
21.05474,18.604589999999998,17.39078,16.87184,16.526429999999998
19.028779999999998,17.31447,16.48124,16.03989,15.745679999999998
18.78106,16.9092,16.0508,15.666310000000001,15.326529999999998
19.492079999999998,18.083389999999998,17.39645,16.993470000000002,16.760089999999998
19.496029999999998,17.97591,17.18737,16.75091,16.45184
20.3472,18.432479999999998,17.50331,17.11757,16.79235
19.24332,18.153760000000002,17.7391,17.52088,17.35644
21.08175,20.196260000000002,17.99488,17.52882,16.98638
20.78857,18.6711,17.61534,17.14621,16.80548
20.06863,18.07324,16.99184,16.53124,16.15866
19.0896,17.74769,17.08851,16.692610000000002,16.45346
20.682010000000002,18.85633,17.66367,17.14878,16.8206
18.84271,16.92184,15.9779,15.527479999999999,15.210779999999998
19.050060000000002,17.15215,16.20476,15.74133,15.38165
18.916320000000002,17.54907,16.9551,16.594829999999998,16.37959
18.8461,17.53983,16.88795,16.5274,16.30122
20.355179999999997,18.5465,17.4693,17.005879999999998,16.63234
18.869770000000003,17.861060000000002,17.42134,17.103820000000002,16.98848
24.58762,19.32261,17.75026,17.16899,16.804479999999998
20.68703,18.71322,17.75348,17.297179999999997,16.94341
20.1179,18.4214,17.562070000000002,17.13102,16.7969
19.52523,18.407529999999998,17.81654,17.44483,17.27384
20.10556,18.03901,17.00602,16.51585,16.11502
20.36571,18.43776,17.47791,17.038079999999997,16.73405
19.88655,18.29189,17.410339999999998,16.94146,16.573179999999997
18.8437,17.644779999999997,17.09839,16.6438,16.39324
17.22113,15.79974,15.19304,14.87095,14.702060000000001
20.282510000000002,18.3779,17.39951,16.99982,16.68352
19.45899,17.659129999999998,16.74559,16.30805,15.99014
18.69828,17.1493,16.583679999999998,16.24992,16.02795
19.36832,17.34604,16.29784,15.84245,15.47575
20.156660000000002,18.27073,17.284779999999998,16.82224,16.45339
20.57244,18.62588,17.59016,17.16722,16.80914
18.78564,17.1538,16.300520000000002,15.89604,15.59002
16.82497,15.644739999999999,15.14294,14.8819,14.66576
16.39744,15.2775,14.80132,14.57293,14.35881
20.05467,19.15886,18.57884,18.28035,18.12567
21.3667,18.754179999999998,17.55475,17.03708,16.64196
19.83674,18.19359,17.334570000000003,16.82874,16.482860000000002
19.401139999999998,17.49209,16.59124,16.18198,15.85697
19.34613,18.068189999999998,17.407989999999998,17.06234,16.86978
20.4649,18.70606,17.52313,17.03131,16.6349
19.95951,17.97869,17.06638,16.62934,16.30746
20.95363,18.67837,17.35418,16.80547,16.44279
20.658160000000002,18.60456,17.47651,17.04224,16.70386
19.57251,17.66752,16.72189,16.2418,15.8898
18.52276,17.6012,17.305970000000002,17.1518,17.010720000000003
20.56851,18.86788,17.352120000000003,16.76215,16.36625
20.20277,18.42158,17.563470000000002,17.13922,16.80462
17.7986,16.57726,16.036579999999997,15.74148,15.505339999999999
19.42654,18.04618,17.35589,16.99643,16.71105
20.319370000000003,18.383670000000002,17.18277,16.690360000000002,16.28935
19.90361,18.002589999999998,17.058429999999998,16.518520000000002,16.12276
20.35695,18.53536,17.48914,16.99909,16.699360000000002
20.10876,18.058,16.98359,16.50627,16.08791
19.867729999999998,18.45453,17.64656,17.13864,16.8395
19.398139999999998,17.994239999999998,17.23785,16.85831,16.615470000000002
19.33439,17.99125,17.15701,16.75427,16.40341
19.50628,17.72983,16.794970000000003,16.35802,16.01553
17.83376,16.2377,15.38455,14.95638,14.631089999999999
19.35696,18.15642,17.56767,17.21198,17.01504
20.4909,18.53121,17.420579999999998,16.96128,16.60115
19.77892,18.68358,17.93111,17.55779,17.340020000000003
18.279629999999997,16.88391,16.240170000000003,15.83969,15.58755
18.5242,17.58319,17.302039999999998,17.14273,17.15285
19.74139,18.405920000000002,17.65043,17.229670000000002,16.934379999999997
19.85797,17.95675,17.00066,16.5541,16.22418
18.84306,17.18621,16.38813,15.95935,15.572610000000001
18.71771,16.78236,15.90654,15.46791,15.14205
