u,g,r,i,z,redshift
18.93561,17.30517,16.487460000000002,16.05356,15.755289999999999,0.0888971
19.77799,18.50832,17.756970000000003,17.338720000000002,17.08257,0.166233
21.22348,19.19125,17.61081,17.01002,16.64065,0.286878
19.340020000000003,17.43026,16.52297,16.099870000000003,15.75681,0.0940883
19.24231,18.092589999999998,17.67332,17.39851,17.192510000000002,0.0404131
20.298920000000003,18.4509,17.55931,17.167170000000002,16.84005,0.0814168
19.332160000000002,18.1522,17.64368,17.34519,17.130010000000002,0.06657130000000001
19.96089,18.372429999999998,17.5819,17.17758,16.915879999999998,0.101534
21.58125,19.133020000000002,17.681810000000002,17.15479,16.80446,0.24664
19.9699,17.88281,16.69896,16.232470000000003,15.875860000000001,0.160211
19.799039999999998,18.10083,17.135839999999998,16.70811,16.372510000000002,0.137727
16.148239999999998,14.5231,13.74124,13.32785,13.03955,0.014643600000000001
20.0463,18.47942,17.41487,16.95175,16.55967,0.169654
20.69748,18.73966,17.441229999999997,16.92662,16.568360000000002,0.20777199999999998
20.09862,18.16539,17.14351,16.71818,16.33162,0.129049
20.49435,18.79034,17.65608,17.2029,16.86026,0.176031
19.2953,17.35612,16.46675,16.03955,15.749070000000001,0.048950099999999996
20.896160000000002,18.7445,17.45934,16.98379,16.58504,0.181059
21.47591,19.24289,17.93316,17.3163,16.89563,0.21968600000000002
20.207710000000002,18.74889,17.69194,17.20138,16.88893,0.1743
19.557170000000003,17.77695,16.837220000000002,16.412129999999998,16.10456,0.089879
17.47935,15.8062,15.048010000000001,14.691270000000001,14.43353,0.033733400000000004
16.41056,15.120560000000001,14.650689999999999,14.386779999999998,14.27869,0.0221101
18.85539,17.1051,16.31105,15.91889,15.63441,0.052786
18.74383,17.531270000000003,17.04337,16.73947,16.49202,0.053522
18.847620000000003,17.49287,16.82376,16.47569,16.20596,0.111417
21.05473,18.71343,17.66139,17.203670000000002,16.89294,0.154387
19.854429999999997,18.06586,17.20563,16.82929,16.51783,0.0560879
18.64957,17.5431,17.23945,17.03011,16.91689,0.04245209999999999
21.066679999999998,18.85585,17.62077,17.13575,16.80809,0.18901099999999998
20.03977,18.02226,16.87092,16.37751,16.01168,0.149132
18.24162,16.93381,16.27075,15.83629,15.512270000000001,0.0442457
19.24305,17.43358,16.555529999999997,16.103720000000003,15.72751,0.045872500000000004
20.22805,18.33839,17.39285,16.99139,16.61035,0.10518399999999999
19.76332,18.35247,17.27923,16.75902,16.34319,0.192879
19.598110000000002,18.35773,17.69195,17.27979,17.10239,0.15596300000000002
19.347939999999998,18.211679999999998,17.46281,17.14002,16.85391,0.11526700000000001
20.25747,18.47535,17.69839,17.37371,17.123260000000002,0.0846336
20.38823,18.48824,17.477420000000002,17.02357,16.7162,0.118897
19.31656,17.845779999999998,17.06488,16.70363,16.43434,0.148822
18.74709,17.371979999999997,16.66056,16.26664,16.015639999999998,0.09306189999999999
17.03172,15.245270000000001,14.38659,13.98035,13.68036,0.0533312
19.42608,18.35652,17.69414,17.36436,17.17502,0.12028499999999999
20.51095,18.55339,17.5864,17.17441,16.826079999999997,0.0884337
19.477610000000002,17.39627,16.30497,15.798470000000002,15.35232,0.117775
19.10365,17.34379,16.39215,15.92341,15.56301,0.117317
19.65152,18.14605,17.3965,17.01732,16.746679999999998,0.0691324
19.74919,18.03065,17.21538,16.863960000000002,16.58493,0.0749018
18.496129999999997,17.49654,17.16863,16.97586,16.85695,0.0463834
19.7679,17.79766,16.76176,16.33484,15.94292,0.11853
20.19898,18.339170000000003,17.272389999999998,16.80581,16.41378,0.12421099999999999
20.3161,18.61146,17.61307,17.19003,16.82459,0.116974
19.28438,17.82133,16.98109,16.542820000000003,16.22416,0.0922941
20.606379999999998,18.78267,17.55925,17.017689999999998,16.652910000000002,0.175636
20.24248,18.2007,17.246389999999998,16.81908,16.480629999999998,0.08660599999999999
21.04545,18.96807,17.646179999999998,17.158910000000002,16.80629,0.198542
20.40774,18.44415,17.46034,17.0394,16.65815,0.102469
20.2933,18.43469,17.47948,17.05473,16.72344,0.128557
19.567,18.10155,17.45095,17.09971,16.84619,0.128091
20.70845,18.79307,17.56994,17.05474,16.63491,0.16203
16.420560000000002,14.86566,14.15029,13.797179999999999,13.582970000000001,0.0415401
21.26389,18.97525,17.5554,17.03248,16.62146,0.204065
18.85662,17.77638,17.38965,17.18437,17.041970000000003,0.030394499999999998
17.42073,15.30125,14.317060000000001,13.8282,13.463020000000002,0.0361844
20.1954,18.56873,17.58334,17.09686,16.761779999999998,0.166973
18.62537,17.13866,16.38159,16.02232,15.729000000000001,0.0913578
21.16731,18.82589,17.29753,16.73617,16.39302,0.24299099999999998
18.94073,18.01625,17.592129999999997,17.2804,17.137999999999998,0.0882622
19.37111,17.87794,17.26596,16.96861,16.73517,0.033005099999999996
19.44923,17.70508,16.93773,16.49062,16.09607,0.080714
18.810679999999998,17.52088,16.91093,16.59311,16.43436,0.0462676
19.78841,18.57743,17.828210000000002,17.41406,17.149160000000002,0.18901800000000002
20.05838,18.40103,17.597839999999998,17.21268,16.87285,0.097633
19.17843,17.484289999999998,16.6055,16.198420000000002,15.911589999999999,0.0626529
19.54854,17.406589999999998,16.50151,16.11583,15.796610000000001,0.0486218
20.50933,18.23894,16.92811,16.42052,16.06715,0.186454
21.81082,18.71252,17.41066,16.9149,16.51745,0.184947
18.796039999999998,17.83728,17.40501,17.1505,16.98367,0.03301180000000001
19.13449,17.93454,17.37862,16.999000000000002,16.79212,0.08578480000000001
19.19185,17.238529999999997,16.28025,15.83719,15.472570000000001,0.094644
20.97205,18.822689999999998,17.444770000000002,16.93444,16.71561,0.20742
18.64794,17.53381,17.11438,16.77739,16.53511,0.0614996
19.53569,17.51245,16.475360000000002,15.96225,15.53319,0.07067860000000001
19.84739,18.275389999999998,17.35341,16.88481,16.529770000000003,0.08921889999999999
21.69497,19.19887,17.71762,17.149179999999998,16.74824,0.225334
20.0076,18.01858,16.76655,16.26953,15.86404,0.16913599999999998
18.64651,17.42163,16.8496,16.50207,16.27048,0.06553880000000001
18.14743,16.58987,15.96105,15.6691,15.41836,0.0498354
20.50544,18.64595,17.61864,17.08371,16.722179999999998,0.140349
20.0077,18.19802,17.19199,16.74717,16.40232,0.122369
20.19791,18.17655,17.13541,16.65643,16.289279999999998,0.116646
17.43165,15.896020000000002,15.17075,14.75644,14.42181,0.039312
20.4034,18.45757,17.346970000000002,16.89623,16.51302,0.150224
20.115460000000002,18.06745,17.08938,16.650029999999997,16.27642,0.0941191
19.24472,17.80603,17.05119,16.66798,16.418770000000002,0.09424400000000001
17.87029,16.23547,15.553579999999998,15.21465,14.94041,0.0260033
19.750239999999998,18.2226,17.27413,16.80359,16.457720000000002,0.120333
18.97325,17.74766,17.148310000000002,16.747410000000002,16.5907,0.0906936
17.40756,15.5853,14.74489,14.332579999999998,14.012839999999999,0.024849
18.34315,16.33294,15.362279999999998,14.89998,14.53774,0.0743371
19.036579999999997,17.67778,17.08997,16.76056,16.4907,0.0761563
20.51456,18.61137,17.540370000000003,17.04746,16.62878,0.09633560000000001
18.56127,16.527070000000002,15.58898,15.13424,14.81741,0.0710516
15.7377,14.5546,13.94695,13.63519,13.352160000000001,0.008706499999999999
17.85621,16.0789,15.439670000000001,15.12212,14.910379999999998,0.06807080000000001
20.647129999999997,18.51158,17.43078,16.97512,16.63472,0.13284
21.46542,19.29409,17.80216,17.27412,16.90211,0.25650100000000003
21.35083,19.09874,17.69683,17.17998,16.8147,0.23267100000000002
21.482120000000002,19.12825,17.69257,17.126620000000003,16.79934,0.26511
20.84059,18.668879999999998,17.653,17.171429999999997,16.76295,0.119335
20.22446,18.74663,17.67225,17.14885,16.753629999999998,0.193697
19.64451,18.47597,17.58785,17.144820000000003,16.880010000000002,0.199776
19.14647,18.12419,17.73979,17.47554,17.41323,0.08554289999999999
20.44756,18.47462,17.66144,17.23028,16.96118,0.06515030000000001
20.1951,18.4869,17.51485,17.08578,16.76303,0.125104
19.693620000000003,18.25536,17.6249,17.17814,16.95176,0.071603
19.830270000000002,17.96348,16.97966,16.53996,16.20476,0.119501
18.23365,16.94745,16.4278,16.12912,15.919979999999999,0.032519799999999995
19.84331,18.117520000000003,17.49699,17.2049,16.99513,0.08081410000000001
19.72883,18.3068,17.67822,17.26887,17.05519,0.0839131
20.548029999999997,18.464000000000002,17.25208,16.76736,16.457079999999998,0.184634
20.63138,18.73434,17.44879,16.95978,16.60674,0.192734
19.67509,17.61213,16.72208,16.31044,16.00061,0.0875048
18.79734,17.27628,16.56981,16.20099,15.939470000000002,0.08579239999999999
19.994120000000002,18.349970000000003,17.23474,16.76214,16.37302,0.165126
20.13791,18.32875,17.21102,16.71066,16.37076,0.17713900000000002
18.02139,16.90961,16.4789,16.25789,16.07796,0.0315476
18.61347,17.44453,17.071460000000002,16.82585,16.70705,0.0353283
20.74093,18.7037,17.52679,17.05728,16.721729999999997,0.167976
20.04062,18.1631,17.21434,16.78027,16.46089,0.0983093
19.21961,17.5386,16.70269,16.28276,15.97466,0.100632
20.77771,18.92611,17.78884,17.261979999999998,16.92238,0.162351
19.6263,17.984379999999998,16.88625,16.44884,16.22865,0.0915568
19.702270000000002,18.3932,17.63716,17.21596,16.961479999999998,0.13606
18.61692,17.69877,17.36618,17.1695,17.067829999999997,0.0369349
19.82965,17.94949,16.914939999999998,16.49205,16.16222,0.122553
19.16464,17.37719,16.57418,16.174,15.868479999999998,0.030623700000000004
20.15205,18.34637,17.30992,16.8808,16.52525,0.11645699999999999
19.35768,17.6903,16.92693,16.60353,16.37078,0.08405499999999999
19.37257,17.52151,16.3549,15.88805,15.49894,0.149162
19.94683,18.20761,17.271060000000002,16.820220000000003,16.45233,0.120314
20.288520000000002,18.31702,17.40674,17.02412,16.70271,0.07664639999999999
20.80542,18.78823,17.52287,17.03678,16.70567,0.182974
21.33243,18.85414,17.487289999999998,16.967879999999997,16.584789999999998,0.198944
19.73305,18.2257,17.55237,17.16304,16.93729,0.0840364
20.26964,18.2356,17.274810000000002,16.86553,16.52606,0.10698900000000001
21.53323,19.026020000000003,17.53888,16.98239,16.49575,0.223536
19.98406,18.5833,17.70713,17.25036,16.9628,0.181991
20.74701,18.49622,17.22172,16.71695,16.341260000000002,0.185659
20.42385,18.87346,17.80855,17.32108,16.96889,0.178761
18.721239999999998,17.4453,16.89835,16.559829999999998,16.354429999999997,0.0705977
21.03949,19.21844,17.77196,17.18211,16.82046,0.261968
18.27836,17.02818,16.55208,16.281129999999997,16.05136,0.055225
19.43993,17.570510000000002,16.66245,16.18234,15.890629999999998,0.0785553
21.02896,18.81297,17.69311,17.21329,16.72796,0.119002
21.261689999999998,19.16807,17.784370000000003,17.226960000000002,16.82852,0.198006
21.41676,18.87349,17.57069,17.03066,16.64682,0.18374000000000001
20.11867,18.054270000000002,16.80847,16.23988,15.734729999999999,0.112871
20.033170000000002,18.70542,18.06563,17.659489999999998,17.40689,0.0926073
20.8407,18.61833,17.50348,16.91796,16.58195,0.15586
21.65119,19.40166,17.71193,17.07443,16.609360000000002,0.26400500000000005
19.9073,18.28118,17.46837,16.98915,16.60154,0.0546506
20.26439,18.87433,17.98327,17.52134,17.17586,0.162803
21.773020000000002,19.51175,18.02725,17.438,16.98396,0.197562
20.70457,18.63701,17.54065,17.07132,16.69275,0.0975109
20.27945,18.73246,17.8597,17.465139999999998,17.1093,0.056991599999999996
18.93159,17.40635,16.61149,16.200210000000002,15.919039999999999,0.1058
19.79147,18.551820000000003,17.837770000000003,17.414620000000003,17.093,0.167154
18.336270000000003,16.41444,15.4515,14.98896,14.601479999999999,0.0424664
20.563879999999997,18.89583,17.99369,17.49494,17.17772,0.09350939999999999
19.193939999999998,17.87635,17.26199,16.89871,16.65395,0.0676924
20.01398,18.10001,17.15983,16.6672,16.31382,0.0746577
19.76725,18.31505,17.458479999999998,17.04218,16.70216,0.11961
19.08995,17.259529999999998,16.335539999999998,15.8744,15.521429999999999,0.0763961
19.55416,18.3464,17.84892,17.53565,17.367739999999998,0.047598699999999994
19.119320000000002,18.03894,17.64712,17.367520000000003,17.22203,0.0500149
19.85494,18.15824,17.211170000000003,16.73985,16.28611,0.0987158
21.15794,19.054560000000002,17.55552,17.20748,16.68382,0.212483
20.967579999999998,18.67625,17.55735,17.02383,16.62443,0.15836
19.81802,17.950120000000002,17.04459,16.64258,16.33158,0.06893719999999999
19.56381,18.07041,17.22043,16.781679999999998,16.43546,0.10177699999999999
19.11581,17.91855,17.09349,16.67132,16.35503,0.163645
19.16039,17.81099,17.239729999999998,16.85517,16.63724,0.0701592
21.433020000000003,19.18843,17.573829999999997,17.00592,16.68625,0.255879
19.92011,18.18979,17.34009,16.90164,16.602729999999998,0.151239
19.32028,18.2401,17.77798,17.46965,17.35431,0.11510899999999999
19.32294,18.23702,17.70201,17.3097,17.12109,0.0639665
16.12184,14.344970000000002,13.56654,13.148370000000002,12.83495,0.0250797
19.55702,17.52979,16.57395,16.14442,15.80224,0.0848228
18.89923,17.5755,16.95678,16.614810000000002,16.37669,0.0544107
19.15326,17.26983,16.33397,15.85845,15.49589,0.10396400000000001
20.865679999999998,19.09453,17.59574,17.01291,16.69849,0.268303
18.79181,17.28577,16.54986,16.10705,15.722370000000002,0.09076849999999999
19.152260000000002,17.93431,17.44033,17.112479999999998,17.00506,0.08212660000000001
19.42333,18.1933,17.67833,17.32166,17.052960000000002,0.0812585
18.0326,17.027639999999998,16.67965,16.42022,16.29897,0.0537678
19.067520000000002,17.19827,16.30294,15.90345,15.59591,0.0865066
18.747320000000002,17.04325,16.248170000000002,15.87548,15.58474,0.028042700000000004
20.49928,18.68853,17.49661,17.00946,16.648329999999998,0.18376900000000002
17.07505,16.2634,16.06198,15.94465,15.8364,0.0240363
20.719739999999998,18.65379,17.53039,17.02136,16.6394,0.14215899999999998
18.066860000000002,17.12986,16.78063,16.49898,16.38117,0.07351
20.3769,18.52165,17.379089999999998,16.88639,16.54466,0.16745
20.0148,18.098329999999997,16.77533,16.262,15.916039999999999,0.19376300000000002
18.065260000000002,16.72309,16.1161,15.774989999999999,15.48962,0.06724780000000001
20.74994,18.817,17.769660000000002,17.22898,16.82795,0.0871476
20.705460000000002,18.81223,17.8605,17.4514,17.102320000000002,0.0854753
18.98188,17.15721,16.16239,15.64295,15.2198,0.06186900000000001
19.41116,17.92063,17.19446,16.79577,16.5431,0.08838330000000001
17.90458,15.9262,14.96045,14.46989,14.0736,0.0405668
20.21301,18.24012,17.139210000000002,16.62274,16.27577,0.16084
19.36981,18.18122,17.44952,17.0339,16.7778,0.188099
20.254170000000002,18.3132,17.32986,16.88469,16.53787,0.0960504
19.808020000000003,18.40355,17.59321,17.171960000000002,16.92074,0.121946
19.599120000000003,18.3479,17.451439999999998,16.98711,16.6489,0.19676300000000002
19.429389999999998,17.43017,16.49406,16.05451,15.715729999999999,0.0657698
19.42194,18.31194,17.897560000000002,17.68915,17.55724,0.05160599999999999
20.58817,18.5663,17.44331,16.89284,16.49154,0.130683
19.85819,17.90484,16.80249,16.36338,16.00379,0.13635899999999998
19.97642,17.918229999999998,16.86474,16.401229999999998,16.02605,0.10070499999999999
18.4154,16.78766,16.000999999999998,15.62696,15.318420000000001,0.03934
19.537779999999998,17.87242,16.99975,16.5602,16.23408,0.060521900000000003
19.13043,17.772170000000003,17.09161,16.632170000000002,16.359170000000002,0.10554200000000001
20.26459,18.472360000000002,17.436989999999998,16.935779999999998,16.5691,0.13065
19.19105,17.799879999999998,17.18711,16.84016,16.605629999999998,0.041316900000000004
19.12531,17.92835,17.47328,17.19445,17.03279,0.06070219999999999
20.1324,18.74537,17.85497,17.44664,17.126379999999997,0.127643
19.58374,17.88723,17.028779999999998,16.64914,16.31119,0.0552053
18.76931,17.32751,16.455270000000002,16.05894,15.73717,0.112131
19.63466,18.23565,17.3726,16.952289999999998,16.65681,0.115026
19.01866,17.46679,16.55856,16.12518,15.77612,0.043255699999999994
18.492810000000002,17.28571,16.705379999999998,16.36812,16.168770000000002,0.0556393
19.902379999999997,17.923170000000002,16.85002,16.34834,15.956710000000001,0.129707
20.6832,18.59224,17.450029999999998,16.95339,16.71526,0.140286
20.4607,18.699460000000002,17.767970000000002,17.31445,16.95479,0.072024
21.06715,18.67972,17.64154,17.242,16.87797,0.111424
19.74399,17.71542,16.59732,16.088639999999998,15.64799,0.114435
17.52627,16.47729,16.01011,15.663310000000001,15.47799,0.0525182
19.74812,18.02983,16.97212,16.43777,16.092010000000002,0.13353299999999999
19.65881,18.208479999999998,17.31971,16.84395,16.5097,0.15223
16.252010000000002,14.24755,13.406220000000001,12.9603,12.669839999999999,0.0166065
18.89443,17.76471,17.24999,16.97126,16.81803,0.058501599999999994
18.7648,17.099120000000003,16.31661,15.883870000000002,15.58825,0.0623636
20.33611,18.19527,17.2124,16.76376,16.37799,0.0946824
18.48903,17.393729999999998,16.872239999999998,16.533620000000003,16.36266,0.0768505
20.154629999999997,18.31319,17.34392,16.92388,16.64331,0.172801
19.732979999999998,18.34277,17.50378,17.05526,16.77565,0.09744989999999999
19.47961,18.10879,17.43833,17.11059,16.81616,0.0973682
19.28639,18.11749,17.585379999999997,17.24642,17.175279999999997,0.0979904
20.958679999999998,18.913339999999998,17.65471,17.15555,16.76618,0.170445
18.69098,17.35557,16.770329999999998,16.391379999999998,16.10064,0.0799575
19.70028,17.64423,16.67233,16.26734,15.90555,0.0900578
18.373160000000002,16.4479,15.57419,15.16722,14.83376,0.06201469999999999
20.62487,18.75044,17.68962,17.2711,16.94322,0.165911
18.7533,17.56079,17.15413,16.879620000000003,16.716639999999998,0.0787666
18.49111,16.641029999999997,15.840160000000001,15.44004,15.143579999999998,0.061543600000000004
20.164189999999998,18.19851,17.10524,16.66146,16.29884,0.145112
18.852829999999997,17.090220000000002,16.15203,15.63974,15.261439999999999,0.0626761
18.74791,16.80002,15.92051,15.48174,15.164129999999998,0.0651745
19.6792,18.0099,17.17655,16.7797,16.46606,0.119394
18.934179999999998,17.609170000000002,16.845129999999997,16.46754,16.169829999999997,0.11724200000000001
19.95167,18.42898,17.69043,17.33596,17.12039,0.06403740000000001
